segment_id,speaker,text,video_id,title,date,channel,segment_id+video_id,annotation,annotation_inference_time
46,SPEAKER_00,"On a réussi, je vois Brigitte qui est là. qu'on a réussi, je pense entre autres aux sept premières années.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,46|bajLePwfbzo,"{""policy_domain"": [""PARTY_POLITICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Réussites politiques des premières années au pouvoir (dont la capacité à gouverner efficacement dès le début)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Brigitte"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""POSITIVE"", ""role"": ""PRAISED""}, {""actor"": ""Nous / on (le parti, l'équipe gouvernementale)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""REPETITION"", ""COLLECTIVE_WE"", ""DIRECT_ADDRESS""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PIONEERING"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""PRAISING""]}",2.69672131147541
47,SPEAKER_00,"Écoutez, ce n'est pas rien de dire en sept ans, former deux gouvernements majoritaires, sept ans après la création du parti, c'est tout un exploit.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,47|bajLePwfbzo,"{""policy_domain"": [""PARTY_POLITICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Coalition Avenir Québec (CAQ) as the party created seven years earlier"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""PARTY_CREATION""]}, ""actors"": [{""actor"": ""Parti (CAQ, implicit)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_ACHIEVEMENT"", ""PAST_ORIGIN""], ""rhetorical_devices"": [""ENUMERATION"", ""REPETITION"", ""QUALIFIER""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PIONEERING"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
48,SPEAKER_00,"Maintenant, parlons un peu de ces deux mandats. bien, je peux vous garantir que chaque jour, je me suis levé en me disant...",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,48|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": false, ""targets"": []}, ""justification_type"": {""present"": false, ""justification_category"": null, ""target"": []}, ""actors"": [], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""NONE""], ""emotional_register"": ""NEUTRAL"", ""legacy_framing"": ""NONE"", ""speech_act"": [""TRANSITIONAL""]}",2.69672131147541
49,SPEAKER_00,Je veux ce qu'il y a de mieux pour les Québécois.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,49|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": true, ""theme"": [""NATIONAL_PRIDE""], ""stance"": ""ASSERTIVE""}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Defense of his intentions/commitment in office in response to criticism of his performance"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""EFFORT_CLAIM"", ""target"": [""PERSONAL_CONDUCT"", ""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Québécois"", ""actor_type"": ""ELECTORATE"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""APPEAL_TO_VALUES""], ""emotional_register"": ""DETERMINED"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""EXPRESSING_EMOTION""]}",2.69672131147541
50,SPEAKER_00,"Je n'ai pas toujours réussi, mais je peux vous garantir que j'ai essayé.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,50|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Critiques/controverses and perceived failures during his mandate"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""EFFORT_CLAIM"", ""target"": [""OVERALL_MANDATE"", ""PERSONAL_CONDUCT""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""MIXED"", ""role"": ""REFERENCED""}, {""actor"": ""vous (audience)"", ""actor_type"": ""IMPLICIT"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE"", ""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""RESIGNED"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""ACKNOWLEDGING"", ""JUSTIFYING""]}",2.69672131147541
51,SPEAKER_00,J'ai essayé très fort avec toute l'énergie que j'avais.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,51|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Criticism that he failed or did not do enough while in office (framed against his earlier admission of not always succeeding)"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""EFFORT_CLAIM"", ""target"": [""PERSONAL_CONDUCT""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""REPETITION""], ""emotional_register"": ""DETERMINED"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""JUSTIFYING"", ""ACKNOWLEDGING""]}",2.69672131147541
52,SPEAKER_00,"Évidemment aussi, Isabelle me le fait remarquer, les bénévoles qui sont là depuis la journée 1, il faut leur dire merci.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,52|bajLePwfbzo,"{""policy_domain"": [""PARTY_POLITICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Les premiers appuis et le travail militant au moment de la création/lancement de la CAQ (\""journée 1\"")"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""COLLECTIVE_ACHIEVEMENT"", ""target"": [""PARTY_CREATION""]}, ""actors"": [{""actor"": ""Isabelle"", ""actor_type"": ""FAMILY_MEMBER"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}, {""actor"": ""Bénévoles (depuis la journée 1)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""THANKED""}], ""temporality"": [""PAST_ORIGIN""], ""rhetorical_devices"": [""DIRECT_ADDRESS"", ""QUALIFIER""], ""emotional_register"": ""GRATEFUL"", ""legacy_framing"": ""BUILDER"", ""speech_act"": [""THANKING"", ""JUSTIFYING""]}",2.69672131147541
53,SPEAKER_00,"Au début, ce n'était pas facile à aller expliquer ce que c'est la CAQ. sur leur terrain.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,53|bajLePwfbzo,"{""policy_domain"": [""PARTY_POLITICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Early difficulty gaining recognition/legitimacy for the CAQ during its founding/early campaigning"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""PARTY_CREATION""]}, ""actors"": [{""actor"": ""la CAQ"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""les bénévoles (depuis la journée 1)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""THANKED""}, {""actor"": ""ceux qui devaient expliquer la CAQ sur le terrain"", ""actor_type"": ""IMPLICIT"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_CHALLENGE"", ""PAST_ORIGIN""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""RESIGNED"", ""legacy_framing"": ""BUILDER"", ""speech_act"": [""ACKNOWLEDGING""]}",2.69672131147541
54,SPEAKER_00,"Donc, je leur dis merci.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,54|bajLePwfbzo,"{""policy_domain"": [""PARTY_POLITICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Early CAQ supporters/activists he had to convince when the party was not well understood"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": false, ""justification_category"": null, ""target"": []}, ""actors"": [{""actor"": ""leur"", ""actor_type"": ""IMPLICIT"", ""valence"": ""POSITIVE"", ""role"": ""THANKED""}, {""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PRESENT_ANNOUNCEMENT""], ""rhetorical_devices"": [""DIRECT_ADDRESS""], ""emotional_register"": ""GRATEFUL"", ""legacy_framing"": ""NONE"", ""speech_act"": [""THANKING""]}",2.69672131147541
55,SPEAKER_00,Revenons sur le premier mandat.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,55|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Review of the government's first term in office (2018-2022) and its record"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": false, ""justification_category"": null, ""target"": []}, ""actors"": [], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""NONE""], ""emotional_register"": ""NEUTRAL"", ""legacy_framing"": ""NONE"", ""speech_act"": [""TRANSITIONAL""]}",2.69672131147541
56,SPEAKER_00,"Évidemment, on va tous se souvenir qu'on a été très occupés par la pandémie.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,56|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""La gestion gouvernementale de la COVID-19 (crise sanitaire ayant dominé le mandat)"", ""reference_type"": ""EVENT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""PANDEMIC_RESPONSE"", ""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Nous/on (le gouvernement de la CAQ)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""COLLECTIVE_WE"", ""QUALIFIER""], ""emotional_register"": ""SOLEMN"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""STATING"", ""JUSTIFYING""]}",2.69672131147541
57,SPEAKER_00,"J'ai essayé, sept jours sur sept, de sauver le maximum de vie au Québec.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,57|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""COVID-19 pandemic crisis management and associated criticism of decisions"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""EFFORT_CLAIM"", ""target"": [""PANDEMIC_RESPONSE"", ""PERSONAL_CONDUCT""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""PERSONAL_NARRATIVE"", ""QUALIFIER""], ""emotional_register"": ""DETERMINED"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""JUSTIFYING"", ""EXPRESSING_EMOTION""]}",2.69672131147541
58,SPEAKER_00,"J'ai essayé de prendre des décisions, même si on avait de l'information.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,58|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Decision-making under uncertainty during the COVID-19 pandemic despite incomplete/uncertain information"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""PANDEMIC_RESPONSE""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""on"", ""actor_type"": ""IMPLICIT"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""QUALIFIER"", ""COLLECTIVE_WE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""ACKNOWLEDGING"", ""JUSTIFYING""]}",2.69672131147541
59,SPEAKER_00,"On était un peu comme partout dans le monde, dans le brouillard.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,59|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Incertitude et information incomplète pendant la pandémie de COVID-19,"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""PANDEMIC_RESPONSE""]}, ""actors"": [{""actor"": ""Le monde (partout dans le monde)"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Gouvernement / décideurs (nous/on)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""METAPHOR"", ""COMPARISON"", ""COLLECTIVE_WE""], ""emotional_register"": ""RESIGNED"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""ACKNOWLEDGING""]}",2.69672131147541
60,SPEAKER_00,"Évidemment, ma grande fierté, on dit souvent que la fonction publique, c'est rigide, ça ne bouge pas rapidement.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,60|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Criticism/stereotype that the public service is rigid and slow, which he counters with later staffing results during the pandemic period"", ""reference_type"": ""CRITICISM"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""fonction publique"", ""actor_type"": ""INSTITUTION"", ""valence"": ""MIXED"", ""role"": ""REFERENCED""}], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""QUALIFIER"", ""ANTICIPATION_CRITICISM""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""DIAGNOSING""]}",2.69672131147541
61,SPEAKER_00,"D'avoir été capable en quelques mois d'embaucher et de former 10 000 préposés pour venir appuyer ce qui se faisait entre autres dans nos CHSLD, on ne pourra plus jamais dire que ça ne va pas.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,61|bajLePwfbzo,"{""policy_domain"": [""SENIORS"", ""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""COVID-19/CHSLD staffing crisis and criticism that government/public service is too rigid to respond quickly"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Public service (la fonction publique)"", ""actor_type"": ""INSTITUTION"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}, {""actor"": ""Préposés (10 000)"", ""actor_type"": ""PROFESSION"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}, {""actor"": ""CHSLD"", ""actor_type"": ""INSTITUTION"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""STATISTICS"", ""COLLECTIVE_WE"", ""QUALIFIER""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
62,SPEAKER_00,On ne pourra plus jamais...,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,62|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE"", ""SENIORS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Critique selon laquelle l'État/la fonction publique est incapable de changer (notamment après les réformes en santé/CHSLD)"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Fonction publique"", ""actor_type"": ""INSTITUTION"", ""valence"": ""MIXED"", ""role"": ""REFERENCED""}], ""temporality"": [""FUTURE_WARNING"", ""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""REPETITION"", ""MINIMIZATION""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
63,SPEAKER_00,C'est impossible de se faire se virer de bord la fonction publique.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,63|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Difficulties in implementing reforms due to administrative/bureaucratic resistance (public service inertia)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""la fonction publique"", ""actor_type"": ""INSTITUTION"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""NONE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""STATING""]}",2.69672131147541
64,SPEAKER_00,"Évidemment aussi, j'ai été touché par la solidarité des Québécois pendant cette grande crise.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,64|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""COVID-19 pandemic period and collective public-health restrictions/sacrifices"", ""reference_type"": ""EVENT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""PANDEMIC_RESPONSE"", ""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Québécois"", ""actor_type"": ""ELECTORATE"", ""valence"": ""POSITIVE"", ""role"": ""PRAISED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""GRATEFUL"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""EXPRESSING_EMOTION"", ""PRAISING""]}",2.69672131147541
65,SPEAKER_00,J'ai vraiment même senti une complicité avec les Québécois qui ont accepté de faire des sacrifices.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,65|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""COVID-19 pandemic period and public health restrictions/sacrifices (confinement, limitations)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""PANDEMIC_RESPONSE"", ""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Québécois"", ""actor_type"": ""ELECTORATE"", ""valence"": ""POSITIVE"", ""role"": ""PRAISED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""COLLECTIVE_WE""], ""emotional_register"": ""GRATEFUL"", ""legacy_framing"": ""PERSONAL_SACRIFICE"", ""speech_act"": [""EXPRESSING_EMOTION"", ""PRAISING""]}",2.69672131147541
66,SPEAKER_00,Je pense entre autres aux jeunes qui ont fait des sacrifices pour sauver des vies chez les plus vieux.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,66|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE"", ""SENIORS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""COVID-19 pandemic restrictions and intergenerational sacrifices to protect seniors"", ""reference_type"": ""EVENT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""PANDEMIC_RESPONSE"", ""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""les jeunes"", ""actor_type"": ""ELECTORATE"", ""valence"": ""POSITIVE"", ""role"": ""PRAISED""}, {""actor"": ""les plus vieux"", ""actor_type"": ""ELECTORATE"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""GRATEFUL"", ""legacy_framing"": ""DEFENDER"", ""speech_act"": [""PRAISING"", ""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
67,SPEAKER_00,"Je pense que notre nation, c'est une belle nation, une nation très solidaire.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,67|bajLePwfbzo,"{""policy_domain"": [""CULTURE_IDENTITY""], ""identity_themes"": {""present"": true, ""theme"": [""NATIONAL_PRIDE"", ""CULTURAL_DISTINCTIVENESS""], ""stance"": ""CELEBRATORY""}, ""implicit_references"": {""present"": false, ""targets"": []}, ""justification_type"": {""present"": true, ""justification_category"": ""VALUES_APPEAL"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""notre nation (Québec)"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""PRAISED""}], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""REPETITION"", ""APPEAL_TO_VALUES""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""DEFENDER"", ""speech_act"": [""PRAISING""]}",2.69672131147541
68,SPEAKER_00,"Bon. Ensuite, ce que j'ai essayé de faire, là je vois déjà des journalistes, il ne va pas encore nous parler de ça, mais j'ai essayé de réduire les quarts de richesse du Québec avec le reste du Canada.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,68|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS"", ""INTERGOVERNMENTAL""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Recurring media criticism that Legault overemphasizes economic gap/wealth-creation comparisons with the rest of Canada"", ""reference_type"": ""CRITICISM"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""EFFORT_CLAIM"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""Journalistes"", ""actor_type"": ""PROFESSION"", ""valence"": ""NEGATIVE"", ""role"": ""OPPOSITION""}, {""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}, {""actor"": ""Reste du Canada"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""ANTICIPATION_CRITICISM"", ""COLLECTIVE_WE"", ""QUALIFIER""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""ANTICIPATION_CRITICISM""]}",2.69672131147541
69,SPEAKER_00,"Ce n'est pas une question d'orgueil, c'est une question de moyens.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,69|bajLePwfbzo,"{""policy_domain"": [""PARTY_POLITICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Criticism that his resignation is motivated by pride/ego or stubbornness; he claims instead he lacks the means/support to continue effectively (political capital, caucus unity, public support)"", ""reference_type"": ""CRITICISM"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""DECISION_RATIONALE"", ""target"": [""RESIGNATION""]}, ""actors"": [], ""temporality"": [""PRESENT_SITUATION""], ""rhetorical_devices"": [""CONTRAST"", ""REPETITION""], ""emotional_register"": ""RESIGNED"", ""legacy_framing"": ""NONE"", ""speech_act"": [""JUSTIFYING""]}",2.69672131147541
